country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Mexico,MEX,1/14/21,329983,329983,,137416,38797,0.26,0.26,,301,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/15/21,417375,415417,1958,87392,49987,0.32,0.32,0,388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/16/21,463246,461025,2221,45871,55493,0.36,0.36,0,430,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/17/21,472142,468708,3434,8896,55835,0.37,0.36,0,433,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/18/21,492529,485983,6546,20387,57924,0.38,0.38,0.01,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/19/21,498122,488513,9609,5593,57892,0.39,0.38,0.01,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/20/21,501030,489628,11402,2908,44066,0.39,0.38,0.01,342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/21/21,552335,534317,18018,51305,31765,0.43,0.41,0.01,246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/22/21,614808,594725,20083,62473,28205,0.48,0.46,0.02,219,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/23/21,618768,596296,22472,3960,22217,0.48,0.46,0.02,172,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/24/21,629626,604441,25185,10858,22498,0.49,0.47,0.02,174,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/25/21,645105,616390,28715,15479,21797,0.5,0.48,0.02,169,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/26/21,652319,621005,31314,7214,22028,0.51,0.48,0.02,171,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/27/21,656044,624730,31314,3725,22145,0.51,0.48,0.02,172,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/28/21,657842,626528,31314,1798,15072,0.51,0.49,0.02,117,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/29/21,662217,630820,31397,4375,6773,0.51,0.49,0.02,53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/30/21,670307,631298,39009,8090,7363,0.52,0.49,0.03,57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,1/31/21,673327,631485,41842,3020,6243,0.52,0.49,0.03,48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/1/21,675202,631747,43455,1875,4300,0.52,0.49,0.03,33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/2/21,677539,631791,45748,2337,3603,0.53,0.49,0.04,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/3/21,686601,632439,54162,9062,4365,0.53,0.49,0.04,34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/4/21,695088,634346,60742,8487,5321,0.54,0.49,0.05,41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/5/21,700316,636070,64246,5228,5443,0.54,0.49,0.05,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/6/21,710198,637098,73100,9882,5699,0.55,0.49,0.06,44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/7/21,713517,637681,75836,3319,5741,0.55,0.49,0.06,45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/8/21,717820,638391,79429,4303,6088,0.56,0.5,0.06,47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/9/21,724347,640129,84218,6527,6687,0.56,0.5,0.07,52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/10/21,724707,640115,84592,360,5444,0.56,0.5,0.07,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/11/21,725447,640115,85332,740,4337,0.56,0.5,0.07,34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/12/21,726002,640115,85887,555,3669,0.56,0.5,0.07,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/13/21,726313,640125,86188,311,2302,0.56,0.5,0.07,18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/14/21,,,,,3497,,,,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/15/21,749682,663484,86198,,4552,0.58,0.51,0.07,35,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/16/21,915383,829185,86198,165701,27291,0.71,0.64,0.07,212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/17/21,1058139,958473,99666,142756,47633,0.82,0.74,0.08,369,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/18/21,1318055,,,259916,84658,1.02,,,657,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/19/21,1574158,1155227,418931,256103,121165,1.22,0.9,0.32,940,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/20/21,1656304,1210886,445418,82146,132856,1.28,0.94,0.35,1030,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/21/21,1689158,1236103,453055,32854,135880,1.31,0.96,0.35,1054,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/22/21,1733404,1277187,456217,44246,140532,1.34,0.99,0.35,1090,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/23/21,1801156,1336854,464302,67752,126539,1.4,1.04,0.36,981,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/24/21,1900784,1425395,475389,99628,120378,1.47,1.11,0.37,934,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/25/21,2088813,1562401,526412,188029,110108,1.62,1.21,0.41,854,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/26/21,2271032,1708721,562311,182219,99553,1.76,1.33,0.44,772,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/27/21,2383411,1818034,565377,112379,103872,1.85,1.41,0.44,806,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,2/28/21,2455095,1889672,565423,71684,109420,1.9,1.47,0.44,849,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,3/1/21,2526863,1959525,567338,71768,113351,1.96,1.52,0.44,879,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,3/2/21,2583435,2012853,570582,56572,111754,2,1.56,0.44,867,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,3/3/21,2633580,2043941,589639,50145,104685,2.04,1.59,0.46,812,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,3/4/21,2676035,,,42455,83889,2.08,,,651,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,3/5/21,2731900,2128766,603134,55865,65838,2.12,1.65,0.47,511,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Mexico,MEX,3/6/21,2765805,2162358,603447,33905,54628,2.15,1.68,0.47,424,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/098-con-esquema-completo-586-mil-trabajadores-de-salud-que-atienden-pacientes-covid-19?idiom=es
Monaco,MCO,12/30/20,0,,,,0,0,,,,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,12/31/20,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/1/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/2/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/3/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/4/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/5/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/6/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/7/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/8/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/9/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/10/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/11/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/12/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/13/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/14/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/15/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/16/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/17/21,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/18/21,2400,,,,126,6.12,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Mongolia,MNG,2/22/21,0,,,,0,0,,,,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,2/23/21,,,,,1232,,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,2/24/21,,,,,1232,,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,2/25/21,,,,,1232,,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Mongolia,MNG,2/26/21,4926,,,,1232,0.15,,,376,Oxford/AstraZeneca,Ministry of Health,https://montsame.mn/en/read/254989
Montenegro,MNE,2/20/21,0,0,,,0,0,0,,,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/21/21,,,,,223,,,,355,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/22/21,,,,,223,,,,355,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/23/21,,,,,223,,,,355,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/24/21,,,,,223,,,,355,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/25/21,1113,1113,,,223,0.18,0.18,,355,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/26/21,1288,1288,,175,215,0.21,0.21,,342,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/27/21,,,,,196,,,,312,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,2/28/21,,,,,175,,,,279,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,3/1/21,1531,1531,,,155,0.24,0.24,,247,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,3/2/21,,,,,152,,,,242,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,3/3/21,1927,1927,,,148,0.31,0.31,,236,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,3/4/21,,,,,139,,,,221,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montenegro,MNE,3/5/21,2250,2250,,,137,0.36,0.36,,218,Sputnik V,Government of Montenegro,https://www.covidodgovor.me/
Montserrat,MSR,2/8/21,0,0,,,0,0,0,,,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,2/9/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,2/10/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,2/11/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,2/12/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
Montserrat,MSR,2/13/21,,,,,43,,,,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.gov.ms/2021/02/25/vaccine-registration-to-close/
